"","area","inc","resp"
"7090",142,0,0
"7091",142,1,0
"7092",142,1,0
"7093",142,1,1
"7094",142,1,0
"7095",142,1,1
"7096",142,1,1
"7097",142,0,0
"7098",142,1,1
"7099",142,0,0
"7100",142,1,1
"7101",143,0,1
"7102",143,0,0
"7103",143,1,1
"7104",143,0,0
"7105",143,0,1
"7106",143,1,1
"7107",143,1,1
"7108",143,1,0
"7109",143,0,0
"7110",143,1,1
"7111",143,0,0
"7112",143,0,1
"7113",143,1,1
"7114",143,0,1
"7115",143,1,1
"7116",143,0,1
"7117",143,0,0
"7118",143,0,1
"7119",143,0,0
"7120",143,1,1
"7121",143,1,1
"7122",143,0,0
"7123",143,0,1
"7124",143,1,1
"7125",143,0,1
"7126",143,0,0
"7127",143,1,1
"7128",143,1,1
"7129",143,0,0
"7130",143,0,0
"7131",143,0,1
"7132",143,0,1
"7133",143,1,1
"7134",143,0,0
"7135",143,0,1
"7136",143,0,0
"7137",143,1,1
"7138",143,0,0
"7139",143,0,1
"7140",143,1,1
"7141",143,1,1
"7142",143,1,0
"7143",143,0,0
"7144",143,0,1
"7145",143,0,0
"7146",143,0,1
"7147",143,1,1
"7148",143,1,1
"7149",143,0,1
"7150",143,0,1
"7151",144,0,0
"7152",144,1,0
"7153",144,0,0
"7154",144,0,1
"7155",144,1,0
"7156",144,1,0
"7157",144,1,1
"7158",144,0,1
"7159",144,0,0
"7160",144,1,0
"7161",144,0,0
"7162",144,1,0
"7163",144,1,0
"7164",144,0,1
"7165",144,1,1
"7166",144,1,0
"7167",144,0,0
"7168",144,1,0
"7169",144,0,0
"7170",144,0,1
"7171",144,0,0
"7172",144,0,0
"7173",144,1,0
"7174",144,0,1
"7175",144,0,0
"7176",144,0,0
"7177",144,1,0
"7178",144,1,1
"7179",144,0,0
"7180",144,0,1
"7181",144,0,1
"7182",144,0,0
"7183",144,1,1
"7184",144,1,1
"7185",144,1,0
"7186",144,0,0
"7187",144,1,0
"7188",144,0,0
"7189",144,0,0
"7190",144,1,1
"7191",144,1,0
"7192",144,0,0
"7193",144,1,1
"7194",144,0,0
"7195",144,1,0
"7196",144,0,0
"7197",144,1,1
"7198",144,1,0
"7199",144,0,1
"7200",144,1,0
"7201",145,1,1
"7202",145,0,1
"7203",145,0,1
"7204",145,1,1
"7205",145,1,1
"7206",145,1,0
"7207",145,0,1
"7208",145,0,1
"7209",145,1,1
"7210",145,1,1
"7211",145,1,0
"7212",145,0,1
"7213",145,0,1
"7214",145,1,1
"7215",145,1,1
"7216",145,0,1
"7217",145,1,1
"7218",145,1,0
"7219",145,1,1
"7220",145,0,1
"7221",145,1,1
"7222",145,0,1
"7223",145,0,1
"7224",145,0,1
"7225",145,0,0
"7226",145,0,1
"7227",145,1,1
"7228",145,0,1
"7229",145,0,0
"7230",145,0,1
"7231",145,1,1
"7232",145,1,1
"7233",145,0,1
"7234",145,0,0
"7235",145,1,1
"7236",145,0,0
"7237",145,1,0
"7238",145,1,1
"7239",145,0,0
"7240",145,0,0
"7241",145,0,0
"7242",145,1,1
"7243",145,1,1
"7244",145,1,1
"7245",145,1,1
"7246",145,1,1
"7247",145,1,1
"7248",145,0,1
"7249",145,1,0
"7250",145,0,1
"7251",146,1,0
"7252",146,0,1
"7253",146,0,1
"7254",146,1,0
"7255",146,1,1
"7256",146,0,1
"7257",146,0,0
"7258",146,1,1
"7259",146,1,0
"7260",146,0,1
"7261",146,1,0
"7262",146,1,1
"7263",146,0,1
"7264",146,1,1
"7265",146,1,0
"7266",146,0,1
"7267",146,1,0
"7268",146,1,0
"7269",146,1,0
"7270",146,1,1
"7271",146,0,1
"7272",146,1,1
"7273",146,0,0
"7274",146,0,1
"7275",146,0,0
"7276",146,0,0
"7277",146,0,0
"7278",146,0,0
"7279",146,1,0
"7280",146,0,1
"7281",146,1,0
"7282",146,0,0
"7283",146,1,1
"7284",146,0,1
"7285",146,1,1
"7286",146,1,1
"7287",146,1,1
"7288",146,0,0
"7289",146,1,0
"7290",146,1,1
"7291",146,1,1
"7292",146,0,1
"7293",146,1,1
"7294",146,0,1
"7295",146,0,0
"7296",146,1,0
"7297",146,0,0
"7298",146,1,0
"7299",146,0,0
"7300",146,0,1
"7301",147,0,0
"7302",147,0,1
"7303",147,1,1
"7304",147,1,0
"7305",147,0,0
"7306",147,1,0
"7307",147,0,0
"7308",147,1,0
"7309",147,0,0
"7310",147,1,0
"7311",147,1,1
"7312",147,1,0
"7313",147,0,0
"7314",147,1,0
"7315",147,0,0
"7316",147,1,1
"7317",147,1,0
"7318",147,0,0
"7319",147,1,0
"7320",147,0,0
"7321",147,1,0
"7322",147,0,0
"7323",147,1,0
"7324",147,1,0
"7325",147,1,0
"7326",147,0,0
"7327",147,0,1
"7328",147,0,0
"7329",147,1,1
"7330",147,1,0
"7331",147,1,1
"7332",147,0,0
"7333",147,0,0
"7334",147,0,0
"7335",147,1,0
"7336",147,1,0
"7337",147,1,0
"7338",147,0,1
"7339",147,1,0
"7340",147,0,0
"7341",147,1,0
"7342",147,0,1
"7343",147,1,1
"7344",147,1,0
"7345",147,1,1
"7346",147,1,0
"7347",147,1,1
"7348",147,0,0
"7349",147,0,0
"7350",147,1,1
"7351",148,0,0
"7352",148,0,0
"7353",148,1,0
"7354",148,0,1
"7355",148,1,0
"7356",148,0,0
"7357",148,1,0
"7358",148,1,0
"7359",148,0,0
"7360",148,1,0
"7361",148,0,0
"7362",148,1,0
"7363",148,0,0
"7364",148,1,0
"7365",148,0,0
"7366",148,0,0
"7367",148,0,0
"7368",148,1,0
"7369",148,1,1
"7370",148,1,1
"7371",148,1,1
"7372",148,0,0
"7373",148,0,0
"7374",148,0,0
"7375",148,1,1
"7376",148,0,1
"7377",148,0,0
"7378",148,1,0
"7379",148,0,0
"7380",148,0,1
"7381",148,0,0
"7382",148,0,0
"7383",148,0,0
"7384",148,0,0
"7385",148,1,0
"7386",148,0,0
"7387",148,0,0
"7388",148,1,0
"7389",148,0,0
"7390",148,1,1
"7391",148,1,0
"7392",148,1,1
"7393",148,0,0
"7394",148,1,0
"7395",148,0,0
"7396",148,1,0
"7397",148,0,0
"7398",148,1,0
"7399",148,1,0
"7400",148,0,0
"7401",149,0,0
"7402",149,0,0
"7403",149,0,0
"7404",149,0,0
"7405",149,1,1
"7406",149,0,1
"7407",149,0,1
"7408",149,0,0
"7409",149,1,0
"7410",149,1,1
"7411",149,0,1
"7412",149,1,0
"7413",149,1,0
"7414",149,1,0
"7415",149,0,1
"7416",149,0,1
"7417",149,1,1
"7418",149,1,1
"7419",149,1,0
"7420",149,1,1
"7421",149,0,0
"7422",149,1,1
"7423",149,1,0
"7424",149,0,0
"7425",149,1,1
"7426",149,1,1
"7427",149,1,0
"7428",149,1,1
"7429",149,0,0
"7430",149,1,0
"7431",149,0,0
"7432",149,0,1
"7433",149,1,0
"7434",149,1,0
"7435",149,1,0
"7436",149,1,0
"7437",149,1,0
"7438",149,1,1
"7439",149,1,1
"7440",149,1,1
"7441",149,1,1
"7442",149,0,0
"7443",149,0,0
"7444",149,0,1
"7445",149,1,1
"7446",149,1,1
"7447",149,0,0
"7448",149,1,0
"7449",149,0,0
"7450",149,1,0
"7451",150,0,0
"7452",150,0,1
"7453",150,0,1
"7454",150,0,0
"7455",150,0,0
"7456",150,1,1
"7457",150,1,1
"7458",150,1,0
"7459",150,0,1
"7460",150,1,1
"7461",150,0,0
"7462",150,0,0
"7463",150,1,0
"7464",150,1,1
"7465",150,1,1
"7466",150,1,0
"7467",150,1,1
"7468",150,1,0
"7469",150,1,0
"7470",150,0,1
"7471",150,0,0
"7472",150,0,0
"7473",150,0,0
"7474",150,1,0
"7475",150,1,1
"7476",150,0,0
"7477",150,0,0
"7478",150,0,1
"7479",150,1,1
"7480",150,1,0
"7481",150,0,0
"7482",150,1,0
"7483",150,0,0
"7484",150,0,0
"7485",150,1,0
"7486",150,0,0
"7487",150,1,1
"7488",150,1,1
"7489",150,1,1
"7490",150,0,0
"7491",150,0,1
"7492",150,1,1
"7493",150,1,0
"7494",150,0,0
"7495",150,0,0
"7496",150,1,0
"7497",150,0,0
"7498",150,1,0
"7499",150,0,0
"7500",150,1,1
"7501",151,0,1
"7502",151,1,1
"7503",151,1,1
"7504",151,0,0
"7505",151,1,1
"7506",151,1,1
"7507",151,1,1
"7508",151,0,0
"7509",151,1,0
"7510",151,0,0
"7511",151,0,1
"7512",151,0,1
"7513",151,1,1
"7514",151,1,1
"7515",151,0,1
"7516",151,1,1
"7517",151,1,1
"7518",151,1,1
"7519",151,0,0
"7520",151,1,1
"7521",151,1,0
"7522",151,1,1
"7523",151,1,1
"7524",151,0,1
"7525",151,0,0
"7526",151,0,1
"7527",151,0,1
"7528",151,1,1
"7529",151,0,1
"7530",151,0,1
"7531",151,0,1
"7532",151,1,1
"7533",151,0,0
"7534",151,0,0
"7535",151,1,0
"7536",151,0,1
"7537",151,0,1
"7538",151,0,1
"7539",151,1,1
"7540",151,1,1
"7541",151,1,1
"7542",151,0,0
"7543",151,1,1
"7544",151,1,1
"7545",151,0,0
"7546",151,1,1
"7547",151,0,1
"7548",151,1,0
"7549",151,0,0
"7550",151,1,1
"7551",152,0,0
"7552",152,0,0
"7553",152,0,1
"7554",152,1,0
"7555",152,1,0
"7556",152,0,0
"7557",152,1,1
"7558",152,0,0
"7559",152,0,0
"7560",152,0,1
"7561",152,1,0
"7562",152,0,0
"7563",152,1,1
"7564",152,0,0
"7565",152,0,0
"7566",152,1,1
"7567",152,1,0
"7568",152,1,0
"7569",152,1,1
"7570",152,1,0
"7571",152,0,0
"7572",152,1,1
"7573",152,1,1
"7574",152,0,0
"7575",152,1,0
"7576",152,1,0
"7577",152,1,1
"7578",152,1,0
"7579",152,1,1
"7580",152,0,0
"7581",152,0,0
"7582",152,0,0
"7583",152,1,0
"7584",152,1,1
"7585",152,0,0
"7586",152,0,0
"7587",152,1,1
"7588",152,0,1
"7589",152,0,1
"7590",152,1,1
"7591",152,1,1
"7592",152,0,0
"7593",152,0,1
"7594",152,0,1
"7595",152,1,1
"7596",152,0,0
"7597",152,0,1
"7598",152,0,0
"7599",152,1,0
"7600",152,0,0
"7601",153,1,1
"7602",153,1,0
"7603",153,1,1
"7604",153,0,1
"7605",153,0,1
"7606",153,1,1
"7607",153,1,1
"7608",153,1,1
"7609",153,0,0
"7610",153,1,1
"7611",153,1,0
"7612",153,0,0
"7613",153,1,1
"7614",153,1,1
"7615",153,1,1
"7616",153,1,1
"7617",153,0,1
"7618",153,1,0
"7619",153,1,0
"7620",153,0,0
"7621",153,1,0
"7622",153,0,0
"7623",153,1,1
"7624",153,0,0
"7625",153,1,0
"7626",153,1,0
"7627",153,1,1
"7628",153,1,1
"7629",153,1,1
"7630",153,1,1
"7631",153,0,0
"7632",153,1,0
"7633",153,0,1
"7634",153,0,0
"7635",153,1,1
"7636",153,1,1
"7637",153,0,1
"7638",153,0,0
"7639",153,1,1
"7640",153,1,1
"7641",153,0,1
"7642",153,0,0
"7643",153,0,0
"7644",153,0,0
"7645",153,1,1
"7646",153,0,0
"7647",153,1,1
"7648",153,0,1
"7649",153,1,0
"7650",153,0,1
"7651",154,0,0
"7652",154,0,0
"7653",154,1,1
"7654",154,1,0
"7655",154,0,1
"7656",154,1,0
"7657",154,1,0
"7658",154,1,1
"7659",154,0,0
"7660",154,0,0
"7661",154,1,0
"7662",154,0,0
"7663",154,1,0
"7664",154,0,0
"7665",154,1,0
"7666",154,0,1
"7667",154,0,0
"7668",154,0,1
"7669",154,0,0
"7670",154,0,0
"7671",154,1,0
"7672",154,0,0
"7673",154,0,1
"7674",154,1,1
"7675",154,1,0
"7676",154,0,0
"7677",154,0,0
"7678",154,0,0
"7679",154,1,0
"7680",154,0,0
"7681",154,1,0
"7682",154,1,1
"7683",154,0,0
"7684",154,1,0
"7685",154,1,0
"7686",154,1,0
"7687",154,0,0
"7688",154,0,0
"7689",154,0,1
"7690",154,0,0
"7691",154,1,0
"7692",154,1,0
"7693",154,1,0
"7694",154,1,1
"7695",154,0,1
"7696",154,0,0
"7697",154,1,0
"7698",154,1,1
"7699",154,0,0
"7700",154,0,0
"7701",155,0,1
"7702",155,0,0
"7703",155,0,0
"7704",155,0,1
"7705",155,1,1
"7706",155,1,1
"7707",155,0,1
"7708",155,0,0
"7709",155,0,1
"7710",155,0,0
"7711",155,1,0
"7712",155,1,1
"7713",155,1,0
"7714",155,1,0
"7715",155,1,0
"7716",155,0,0
"7717",155,0,1
"7718",155,0,0
"7719",155,0,0
"7720",155,0,0
"7721",155,0,0
"7722",155,1,1
"7723",155,0,0
"7724",155,0,0
"7725",155,0,0
"7726",155,1,1
"7727",155,0,0
"7728",155,1,1
"7729",155,0,1
"7730",155,0,0
"7731",155,1,1
"7732",155,1,1
"7733",155,1,0
"7734",155,1,1
"7735",155,1,1
"7736",155,1,0
"7737",155,1,1
"7738",155,0,0
"7739",155,0,0
"7740",155,0,1
"7741",155,0,1
"7742",155,0,0
"7743",155,1,0
"7744",155,0,0
"7745",155,0,0
"7746",155,1,1
"7747",155,1,1
"7748",155,0,0
"7749",155,1,1
"7750",155,0,0
"7751",156,0,1
"7752",156,1,1
"7753",156,0,1
"7754",156,0,1
"7755",156,1,1
"7756",156,0,0
"7757",156,1,1
"7758",156,1,1
"7759",156,0,1
"7760",156,1,1
"7761",156,1,1
"7762",156,1,1
"7763",156,1,1
"7764",156,1,1
"7765",156,1,1
"7766",156,0,1
"7767",156,0,1
"7768",156,1,1
"7769",156,0,1
"7770",156,0,1
"7771",156,1,1
"7772",156,0,1
"7773",156,0,1
"7774",156,0,1
"7775",156,0,1
"7776",156,0,1
"7777",156,1,1
"7778",156,1,1
"7779",156,1,1
"7780",156,1,1
"7781",156,1,1
"7782",156,1,1
"7783",156,0,1
"7784",156,0,1
"7785",156,1,1
"7786",156,0,1
"7787",156,1,1
"7788",156,1,0
"7789",156,0,0
"7790",156,1,1
"7791",156,1,1
"7792",156,0,1
"7793",156,1,1
"7794",156,1,1
"7795",156,0,1
"7796",156,1,1
"7797",156,0,1
"7798",156,0,1
"7799",156,1,1
"7800",156,1,1
"7801",157,0,0
"7802",157,0,1
"7803",157,0,0
"7804",157,0,0
"7805",157,0,1
"7806",157,1,0
"7807",157,0,1
"7808",157,0,1
"7809",157,0,0
"7810",157,1,0
"7811",157,0,0
"7812",157,0,0
"7813",157,1,1
"7814",157,1,0
"7815",157,0,1
"7816",157,0,1
"7817",157,0,0
"7818",157,0,0
"7819",157,1,1
"7820",157,1,1
"7821",157,1,0
"7822",157,0,0
"7823",157,0,0
"7824",157,0,0
"7825",157,0,1
"7826",157,0,1
"7827",157,1,1
"7828",157,0,1
"7829",157,0,1
"7830",157,0,1
"7831",157,1,0
"7832",157,1,1
"7833",157,0,1
"7834",157,0,1
"7835",157,0,0
"7836",157,0,0
"7837",157,0,1
"7838",157,1,1
"7839",157,0,1
"7840",157,1,1
"7841",157,1,1
"7842",157,0,0
"7843",157,1,1
"7844",157,1,1
"7845",157,0,1
"7846",157,0,0
"7847",157,0,0
"7848",157,0,0
"7849",157,1,1
"7850",157,0,0
"7851",158,0,1
"7852",158,0,0
"7853",158,1,0
"7854",158,0,0
"7855",158,0,1
"7856",158,0,0
"7857",158,0,1
"7858",158,0,1
"7859",158,1,0
"7860",158,1,0
"7861",158,1,1
"7862",158,0,0
"7863",158,0,0
"7864",158,0,1
"7865",158,0,0
"7866",158,0,0
"7867",158,0,0
"7868",158,0,0
"7869",158,0,1
"7870",158,0,0
"7871",158,1,0
"7872",158,0,1
"7873",158,0,0
"7874",158,1,0
"7875",158,1,0
"7876",158,1,0
"7877",158,0,0
"7878",158,0,0
"7879",158,1,1
"7880",158,1,0
"7881",158,1,0
"7882",158,0,0
"7883",158,1,0
"7884",158,1,1
"7885",158,0,0
"7886",158,0,0
"7887",158,1,0
"7888",158,1,1
"7889",158,0,1
"7890",158,1,1
"7891",158,1,1
"7892",158,0,0
"7893",158,0,0
"7894",158,0,0
"7895",158,1,1
"7896",158,0,1
"7897",158,0,0
"7898",158,0,0
"7899",158,0,1
"7900",158,1,0
"7901",159,1,1
"7902",159,0,1
"7903",159,0,0
"7904",159,0,0
"7905",159,0,1
"7906",159,0,0
"7907",159,0,0
"7908",159,1,1
"7909",159,1,1
"7910",159,1,0
"7911",159,1,0
"7912",159,0,0
"7913",159,1,1
"7914",159,1,1
"7915",159,1,0
"7916",159,1,1
"7917",159,0,0
"7918",159,0,0
"7919",159,0,1
"7920",159,0,0
"7921",159,1,1
"7922",159,0,0
"7923",159,1,1
"7924",159,0,0
"7925",159,0,1
"7926",159,0,1
"7927",159,1,0
"7928",159,1,1
"7929",159,0,0
"7930",159,0,1
"7931",159,1,0
"7932",159,0,0
"7933",159,0,0
"7934",159,0,0
"7935",159,0,0
"7936",159,1,1
"7937",159,1,1
"7938",159,0,0
"7939",159,1,0
"7940",159,0,0
"7941",159,0,0
"7942",159,0,0
"7943",159,1,1
"7944",159,1,0
"7945",159,1,1
"7946",159,1,1
"7947",159,0,0
"7948",159,0,0
"7949",159,0,1
"7950",159,1,1
"7951",160,1,1
"7952",160,1,1
"7953",160,1,1
"7954",160,0,0
"7955",160,1,1
"7956",160,1,1
"7957",160,0,1
"7958",160,0,1
"7959",160,0,1
"7960",160,1,0
"7961",160,0,0
"7962",160,1,0
"7963",160,1,1
"7964",160,0,1
"7965",160,1,1
"7966",160,0,1
"7967",160,0,0
"7968",160,1,1
"7969",160,0,1
"7970",160,0,0
"7971",160,0,1
"7972",160,0,1
"7973",160,0,1
"7974",160,0,1
"7975",160,0,1
"7976",160,1,1
"7977",160,1,1
"7978",160,0,1
"7979",160,0,0
"7980",160,0,1
"7981",160,1,1
"7982",160,1,1
"7983",160,0,1
"7984",160,0,1
"7985",160,0,1
"7986",160,1,1
"7987",160,1,1
"7988",160,0,1
"7989",160,0,1
"7990",160,1,1
"7991",160,0,0
"7992",160,0,1
"7993",160,1,1
"7994",160,0,0
"7995",160,0,0
"7996",160,1,1
"7997",160,0,1
"7998",160,1,1
"7999",160,1,1
"8000",160,1,1
"8001",161,1,0
"8002",161,1,0
"8003",161,1,0
"8004",161,0,0
"8005",161,0,0
"8006",161,0,0
"8007",161,0,1
"8008",161,0,1
"8009",161,0,1
"8010",161,0,0
"8011",161,0,0
"8012",161,0,0
"8013",161,0,1
"8014",161,1,0
"8015",161,1,0
"8016",161,1,0
"8017",161,1,0
"8018",161,0,0
"8019",161,1,1
"8020",161,0,0
"8021",161,1,1
"8022",161,1,1
"8023",161,0,0
"8024",161,1,0
"8025",161,1,1
"8026",161,1,1
"8027",161,0,1
"8028",161,1,0
"8029",161,1,1
"8030",161,1,0
"8031",161,1,0
"8032",161,0,0
"8033",161,0,1
"8034",161,0,1
"8035",161,0,1
"8036",161,0,0
"8037",161,0,0
"8038",161,0,1
"8039",161,1,1
"8040",161,0,0
"8041",161,0,0
"8042",161,1,1
"8043",161,0,1
"8044",161,1,0
"8045",161,1,1
"8046",161,1,1
"8047",161,0,0
"8048",161,1,1
"8049",161,1,0
"8050",161,1,1
"8051",162,0,0
"8052",162,0,0
"8053",162,1,0
"8054",162,0,0
"8055",162,1,0
"8056",162,1,0
"8057",162,0,0
"8058",162,1,0
"8059",162,0,0
"8060",162,0,0
"8061",162,0,0
"8062",162,0,0
"8063",162,1,0
"8064",162,0,0
"8065",162,1,0
"8066",162,0,0
"8067",162,0,0
"8068",162,0,1
"8069",162,0,0
"8070",162,1,1
"8071",162,0,0
"8072",162,1,0
"8073",162,1,0
"8074",162,1,1
"8075",162,1,0
"8076",162,1,0
"8077",162,0,0
"8078",162,0,0
"8079",162,0,0
"8080",162,1,0
"8081",162,0,0
"8082",162,1,0
"8083",162,1,0
"8084",162,0,0
"8085",162,1,0
"8086",162,0,0
"8087",162,0,0
"8088",162,0,1
"8089",162,1,1
"8090",162,1,1
"8091",162,1,0
"8092",162,0,0
"8093",162,1,0
"8094",162,0,1
"8095",162,1,0
"8096",162,1,0
"8097",162,0,0
"8098",162,1,1
"8099",162,0,0
"8100",162,0,1
"8101",163,0,0
"8102",163,0,0
"8103",163,0,0
"8104",163,1,1
"8105",163,1,0
"8106",163,0,0
"8107",163,1,1
"8108",163,1,0
"8109",163,1,0
"8110",163,0,0
"8111",163,0,0
"8112",163,1,0
"8113",163,1,1
"8114",163,1,0
"8115",163,0,0
"8116",163,0,0
"8117",163,0,0
"8118",163,0,0
"8119",163,0,0
"8120",163,1,0
"8121",163,1,1
"8122",163,0,0
"8123",163,0,0
"8124",163,0,0
"8125",163,0,0
"8126",163,1,0
"8127",163,0,0
"8128",163,1,0
"8129",163,1,0
"8130",163,1,0
"8131",163,1,0
"8132",163,0,0
"8133",163,0,0
"8134",163,0,0
"8135",163,0,0
"8136",163,0,0
"8137",163,0,0
"8138",163,0,1
"8139",163,1,0
"8140",163,0,0
"8141",163,1,0
"8142",163,0,0
"8143",163,1,0
"8144",163,0,0
"8145",163,1,0
"8146",163,0,0
"8147",163,1,0
"8148",163,0,0
"8149",163,1,0
"8150",163,1,0
"8151",164,0,1
"8152",164,1,0
"8153",164,0,0
"8154",164,1,1
"8155",164,1,0
"8156",164,1,1
"8157",164,1,1
"8158",164,1,0
"8159",164,0,1
"8160",164,1,1
"8161",164,0,1
"8162",164,0,0
"8163",164,1,0
"8164",164,1,1
"8165",164,0,1
"8166",164,0,1
"8167",164,0,1
"8168",164,1,1
"8169",164,0,0
"8170",164,1,1
"8171",164,0,0
"8172",164,0,1
"8173",164,1,0
"8174",164,1,1
"8175",164,1,1
"8176",164,1,1
"8177",164,0,1
"8178",164,1,1
"8179",164,0,0
"8180",164,0,1
"8181",164,0,1
"8182",164,1,1
"8183",164,0,1
"8184",164,0,0
"8185",164,1,1
"8186",164,1,1
"8187",164,1,1
"8188",164,0,0
"8189",164,1,1
"8190",164,0,1
"8191",164,0,1
"8192",164,0,1
"8193",164,1,1
"8194",164,1,1
"8195",164,1,1
"8196",164,1,1
"8197",164,1,0
"8198",164,0,0
"8199",164,0,1
"8200",164,1,0
"8201",165,0,0
"8202",165,0,0
"8203",165,1,1
"8204",165,1,1
"8205",165,0,1
"8206",165,0,0
"8207",165,1,1
"8208",165,1,1
"8209",165,1,1
"8210",165,0,0
"8211",165,0,1
"8212",165,0,0
"8213",165,0,0
"8214",165,0,1
"8215",165,0,1
"8216",165,0,0
"8217",165,0,0
"8218",165,1,1
"8219",165,0,1
"8220",165,1,1
"8221",165,1,1
"8222",165,0,0
"8223",165,1,1
"8224",165,0,0
"8225",165,0,1
"8226",165,0,1
"8227",165,0,1
"8228",165,0,0
"8229",165,0,1
"8230",165,1,1
"8231",165,0,0
"8232",165,1,0
"8233",165,0,1
"8234",165,0,1
"8235",165,0,1
"8236",165,0,1
"8237",165,0,0
"8238",165,1,1
"8239",165,0,1
"8240",165,0,0
"8241",165,0,0
"8242",165,1,0
"8243",165,0,1
"8244",165,0,1
"8245",165,1,1
"8246",165,0,0
"8247",165,1,1
"8248",165,0,0
"8249",165,1,1
"8250",165,1,1
"8251",166,0,0
"8252",166,0,1
"8253",166,0,0
"8254",166,1,1
"8255",166,1,1
"8256",166,1,1
"8257",166,1,1
"8258",166,0,1
"8259",166,1,1
"8260",166,1,1
"8261",166,0,0
"8262",166,0,1
"8263",166,0,0
"8264",166,0,1
"8265",166,0,0
"8266",166,0,0
"8267",166,1,0
"8268",166,0,1
"8269",166,0,1
"8270",166,1,1
"8271",166,1,1
"8272",166,0,0
"8273",166,1,1
"8274",166,1,0
"8275",166,1,1
"8276",166,0,0
"8277",166,0,0
"8278",166,0,1
"8279",166,0,0
"8280",166,0,0
"8281",166,0,0
"8282",166,1,1
"8283",166,0,0
"8284",166,0,1
"8285",166,1,1
"8286",166,0,0
"8287",166,0,1
"8288",166,0,1
"8289",166,1,1
"8290",166,0,1
"8291",166,1,1
"8292",166,1,1
"8293",166,1,1
"8294",166,1,0
"8295",166,1,1
"8296",166,1,1
"8297",166,1,1
"8298",166,0,0
"8299",166,1,0
"8300",166,1,1
"8301",167,0,0
"8302",167,0,1
"8303",167,1,0
"8304",167,1,0
"8305",167,1,1
"8306",167,1,0
"8307",167,1,1
"8308",167,0,0
"8309",167,1,1
"8310",167,1,0
"8311",167,1,0
"8312",167,1,1
"8313",167,0,0
"8314",167,1,1
"8315",167,0,1
"8316",167,1,1
"8317",167,1,0
"8318",167,1,0
"8319",167,0,0
"8320",167,1,1
"8321",167,1,0
"8322",167,0,1
"8323",167,0,0
"8324",167,1,1
"8325",167,1,0
"8326",167,0,0
"8327",167,0,1
"8328",167,1,0
"8329",167,1,0
"8330",167,0,0
"8331",167,1,0
"8332",167,0,1
"8333",167,1,1
"8334",167,0,0
"8335",167,0,0
"8336",167,1,0
"8337",167,0,1
"8338",167,1,1
"8339",167,0,0
"8340",167,1,1
"8341",167,0,0
"8342",167,1,0
"8343",167,0,0
"8344",167,0,0
"8345",167,1,0
"8346",167,1,1
"8347",167,1,0
"8348",167,1,1
"8349",167,0,1
"8350",167,0,0
"8351",168,0,0
"8352",168,1,0
"8353",168,0,0
"8354",168,0,0
"8355",168,0,1
"8356",168,1,0
"8357",168,1,0
"8358",168,0,1
"8359",168,0,0
"8360",168,0,1
"8361",168,0,1
"8362",168,1,1
"8363",168,1,1
"8364",168,1,0
"8365",168,0,1
"8366",168,0,0
"8367",168,0,0
"8368",168,0,1
"8369",168,1,0
"8370",168,0,1
"8371",168,1,0
"8372",168,1,0
"8373",168,1,0
"8374",168,1,1
"8375",168,0,0
"8376",168,1,0
"8377",168,0,1
"8378",168,1,1
"8379",168,0,0
"8380",168,0,0
"8381",168,0,1
"8382",168,0,0
"8383",168,0,0
"8384",168,1,0
"8385",168,1,0
"8386",168,1,1
"8387",168,1,0
"8388",168,1,0
"8389",168,0,0
"8390",168,1,0
"8391",168,1,1
"8392",168,0,0
"8393",168,0,0
"8394",168,0,1
"8395",168,0,0
"8396",168,0,1
"8397",168,0,0
"8398",168,1,0
"8399",168,0,0
"8400",168,0,0
"8401",169,1,1
"8402",169,0,1
"8403",169,0,1
"8404",169,1,1
"8405",169,1,0
"8406",169,0,1
"8407",169,0,1
"8408",169,1,1
"8409",169,0,1
"8410",169,0,1
"8411",169,1,1
"8412",169,0,0
"8413",169,1,1
"8414",169,1,1
"8415",169,0,1
"8416",169,0,1
"8417",169,1,1
"8418",169,0,1
"8419",169,0,1
"8420",169,1,0
"8421",169,0,1
"8422",169,1,0
"8423",169,1,1
"8424",169,0,0
"8425",169,1,1
"8426",169,0,0
"8427",169,1,0
"8428",169,1,1
"8429",169,1,0
"8430",169,1,1
"8431",169,1,0
"8432",169,1,1
"8433",169,1,1
"8434",169,1,1
"8435",169,0,0
"8436",169,1,0
"8437",169,0,1
"8438",169,1,0
"8439",169,1,1
"8440",169,0,1
"8441",169,0,0
"8442",169,1,1
"8443",169,0,0
"8444",169,0,0
"8445",169,0,0
"8446",169,0,1
"8447",169,1,1
"8448",169,1,1
"8449",169,0,1
"8450",169,0,0
"8451",170,1,1
"8452",170,0,0
"8453",170,0,0
"8454",170,1,0
"8455",170,1,0
"8456",170,0,0
"8457",170,1,1
"8458",170,1,1
"8459",170,1,1
"8460",170,1,0
"8461",170,1,1
"8462",170,1,1
"8463",170,1,0
"8464",170,0,0
"8465",170,1,0
"8466",170,1,1
"8467",170,1,1
"8468",170,1,1
"8469",170,1,0
"8470",170,1,0
"8471",170,1,1
"8472",170,1,1
"8473",170,1,1
"8474",170,0,0
"8475",170,1,0
"8476",170,0,1
"8477",170,1,0
"8478",170,0,0
"8479",170,1,0
"8480",170,0,1
"8481",170,0,0
"8482",170,1,1
"8483",170,1,0
"8484",170,1,0
"8485",170,0,1
"8486",170,1,1
"8487",170,0,1
